doc.query,map
atn.anc,0.30129403593039955
atn.atn,0.32549004566861706
atn.atc,0.32549004566861706
atn.bnn,0.2996873674665883
atn.bnc,0.2996873674665883
atn.btn,0.32297682752552875
atn.btc,0.32297682752552875
atc.nnn,0.31525378501568974
atc.nnc,0.31525378501568974
atc.ntn,0.32936764309924477
atc.ntc,0.32936764309924477
atc.lnn,0.311985516007161
atc.lnc,0.311985516007161
atc.ltn,0.3267971765287782
atc.ltc,0.3267971765287782
atc.ann,0.3099640042497185
atc.anc,0.3099640042497185
atc.atn,0.3259444594206498
atc.atc,0.3259444594206498
atc.bnn,0.3029253550682122
atc.bnc,0.3029253550682122
atc.btn,0.32308044512806416
atc.btc,0.32308044512806416
bnn.nnn,0.21472590372590372
bnn.nnc,0.21472590372590372
bnn.ntn,0.2974381544381544
bnn.ntc,0.2974381544381544
bnn.lnn,0.21639257039257037
bnn.lnc,0.21956717356717353
bnn.ltn,0.2963871155299727
bnn.ltc,0.2963871155299727
bnn.ann,0.21059765983575504
bnn.anc,0.2137722630103582
bnn.atn,0.29185723623818866
bnn.atc,0.29185723623818866
bnn.bnn,0.2080824677967535
bnn.bnc,0.2080824677967535
bnn.btn,0.2867359122359122
bnn.btc,0.2867359122359122
bnc.nnn,0.23392705899199404
bnc.nnc,0.23392705899199404
bnc.ntn,0.32542705923225407
bnc.ntc,0.32542705923225407
bnc.lnn,0.23069156432792792
bnc.lnc,0.23037410401046762
bnc.ltn,0.32319595700115183
bnc.ltc,0.32319595700115183
bnc.ann,0.22750696922125493
bnc.anc,0.22750696922125493
bnc.atn,0.31737601984355235
bnc.atc,0.31737601984355235
bnc.bnn,0.22559174159174158
bnc.bnc,0.22559174159174158
bnc.btn,0.312094622068648
bnc.btc,0.312094622068648
btn.nnn,0.2974381544381544
btn.nnc,0.2974381544381544
btn.ntn,0.3235957851672137
btn.ntc,0.3235957851672137
btn.lnn,0.2963871155299727
btn.lnc,0.2963871155299727
btn.ltn,0.3218030276601705
btn.ltc,0.3218030276601705
btn.ann,0.29185723623818866
btn.anc,0.29185723623818866
btn.atn,0.3191619253762111
btn.atc,0.3191619253762111
btn.bnn,0.2867359122359122
btn.bnc,0.2867359122359122
btn.btn,0.318091046519618
btn.btc,0.318091046519618
btc.nnn,0.29810650540737116
btc.nnc,0.29810650540737116
btc.ntn,0.32081873769969005
btc.ntc,0.32081873769969005
btc.lnn,0.2927055888635975
btc.lnc,0.2927055888635975
btc.ltn,0.31905910051148145
btc.ltc,0.31905910051148145
btc.ann,0.287039774799515
btc.anc,0.287039774799515
btc.atn,0.31563393661012706
btc.atc,0.31563393661012706
btc.bnn,0.2859255979710525
btc.bnc,0.2859255979710525
btc.btn,0.31377160581922486
btc.btc,0.31377160581922486
