doc.query,map
ltn.btc,0.26880981740722004
ltc.nnn,0.29980061605061603
ltc.nnc,0.29980061605061603
ltc.ntn,0.2920388738245881
ltc.ntc,0.2920388738245881
ltc.lnn,0.29719691816120386
ltc.lnc,0.29719691816120386
ltc.ltn,0.29176934200960175
ltc.ltc,0.29176934200960175
ltc.ann,0.2870367262607522
ltc.anc,0.2870367262607522
ltc.atn,0.2896864273292845
ltc.atc,0.2896864273292845
ltc.bnn,0.2772248849034563
ltc.bnc,0.2772248849034563
ltc.btn,0.28491061824178704
ltc.btc,0.28491061824178704
ann.nnn,0.23790207784038947
ann.nnc,0.23306080799911968
ann.ntn,0.2870751071919903
ann.ntc,0.2870751071919903
ann.lnn,0.23637080968574473
ann.lnc,0.22898985730479232
ann.ltn,0.2822807615664758
ann.ltc,0.28170933299504725
ann.ann,0.23357971189464694
ann.anc,0.2271511404660755
ann.atn,0.28020199617602215
ann.atc,0.2806781866522126
ann.bnn,0.2297836242241004
ann.bnc,0.22335505279552897
ann.btn,0.2724787665437016
ann.btc,0.2724787665437016
anc.nnn,0.25414600785217667
anc.nnc,0.25414600785217667
anc.ntn,0.3146204604278197
anc.ntc,0.3146204604278197
anc.lnn,0.2542751860333029
anc.lnc,0.2542751860333029
anc.ltn,0.3116052140099759
anc.ltc,0.3116052140099759
anc.ann,0.25213494772423345
anc.anc,0.25213494772423345
anc.atn,0.3060924218478331
anc.atc,0.3060924218478331
anc.bnn,0.2516634527289289
anc.bnc,0.2516634527289289
anc.btn,0.30255284133855564
anc.btc,0.30255284133855564
atn.nnn,0.2870751071919903
atn.nnc,0.2870751071919903
atn.ntn,0.27407316204718807
atn.ntc,0.27407316204718807
atn.lnn,0.2822807615664758
atn.lnc,0.2822807615664758
atn.ltn,0.2715396373708062
atn.ltc,0.2715396373708062
atn.ann,0.28020199617602215
atn.anc,0.2806781866522126
atn.atn,0.27143739809973577
atn.atc,0.2720088266711643
atn.bnn,0.2724787665437016
atn.bnc,0.2724787665437016
atn.btn,0.25925778982921843
atn.btc,0.25925778982921843
atc.nnn,0.294517658467875
atc.nnc,0.294517658467875
atc.ntn,0.28899815792672934
atc.ntc,0.28899815792672934
atc.lnn,0.29160523515285425
atc.lnc,0.29160523515285425
atc.ltn,0.2880062239347953
atc.ltc,0.2880062239347953
atc.ann,0.28798853439329636
atc.anc,0.28798853439329636
atc.atn,0.2873338539767111
atc.atc,0.2873338539767111
atc.bnn,0.28397786076357506
atc.bnc,0.28397786076357506
atc.btn,0.282406955478384
atc.btc,0.282406955478384
bnn.nnn,0.22788619205069421
bnn.nnc,0.22788619205069421
bnn.ntn,0.2669377947689636
bnn.ntc,0.2669377947689636
bnn.lnn,0.2282595358785835
bnn.lnc,0.23079921841826603
bnn.ltn,0.2658683245566362
bnn.ltc,0.2658683245566362
bnn.ann,0.2258785834976311
bnn.anc,0.22841826603731366
bnn.atn,0.2618556705439822
bnn.atc,0.2628080514963632
bnn.bnn,0.2228938810107641
bnn.bnc,0.2228938810107641
bnn.btn,0.25350626862315173
bnn.btc,0.25350626862315173
bnc.nnn,0.2398587840730698
bnc.nnc,0.2398587840730698
bnc.ntn,0.2864079324555515
bnc.ntc,0.2864079324555515
bnc.lnn,0.24210836229667398
bnc.lnc,0.24142809018783043
bnc.ltn,0.2868554503056667
bnc.ltc,0.2868554503056667
bnc.ann,0.2414063875037901
bnc.anc,0.2414063875037901
bnc.atn,0.28536717427193614
bnc.atc,0.28536717427193614
bnc.bnn,0.23987559506390674
bnc.bnc,0.23987559506390674
bnc.btn,0.282719597862455
bnc.btc,0.282719597862455
btn.nnn,0.2669377947689636
btn.nnc,0.2669377947689636
btn.ntn,0.281315070931954
btn.ntc,0.281315070931954
btn.lnn,0.2658683245566362
btn.lnc,0.2658683245566362
btn.ltn,0.28003320465008774
btn.ltc,0.28003320465008774
btn.ann,0.2618556705439822
btn.anc,0.2628080514963632
btn.atn,0.28131155592843904
btn.atc,0.28131155592843904
btn.bnn,0.25350626862315173
btn.bnc,0.2530300781469613
btn.btn,0.2665359717242834
btn.btc,0.2665359717242834
btc.nnn,0.28527204213134955
btc.nnc,0.28527204213134955
btc.ntn,0.27477965973420515
btc.ntc,0.27477965973420515
btc.lnn,0.2852290082051987
btc.lnc,0.2852290082051987
btc.ltn,0.273915576727265
btc.ltc,0.273915576727265
btc.ann,0.2822480810034923
btc.anc,0.2822480810034923
btc.atn,0.27061174011174005
btc.atc,0.27061174011174005
btc.bnn,0.28060435596149885
btc.bnc,0.28060435596149885
btc.btn,0.26917056544545714
btc.btc,0.26917056544545714
