doc.query,map
bnc.ltc,0.2718014436409011
bnc.ann,0.2332548325485663
bnc.anc,0.23319436391666906
bnc.atn,0.27409094582498
bnc.atc,0.27409094582498
bnc.bnn,0.23110652757116068
bnc.bnc,0.2310460589392635
bnc.btn,0.27204317040815695
bnc.btc,0.27204317040815695
btn.nnn,0.25257885885599246
btn.nnc,0.25257885885599246
btn.ntn,0.23512896269351652
btn.ntc,0.23512896269351652
btn.lnn,0.2529916645981633
btn.lnc,0.2529916645981633
btn.ltn,0.23446728044572318
btn.ltc,0.23446728044572318
btn.ann,0.25179411215061087
btn.anc,0.25179411215061087
btn.atn,0.2343056844686149
btn.atc,0.2343056844686149
btn.bnn,0.24832252931091836
btn.bnc,0.24832252931091836
btn.btn,0.23209907052602208
btn.btc,0.23209907052602208
btc.nnn,0.25240974210610684
btc.nnc,0.25240974210610684
btc.ntn,0.23798360143352232
btc.ntc,0.23798360143352232
btc.lnn,0.2529888530500326
btc.lnc,0.2529888530500326
btc.ltn,0.23833464449197275
btc.ltc,0.23833464449197275
btc.ann,0.2536375011594866
btc.anc,0.2536375011594866
btc.atn,0.23792508525833944
btc.atc,0.23792508525833944
btc.bnn,0.25161941538403415
btc.bnc,0.25161941538403415
btc.btn,0.23720192173755686
btc.btc,0.23720192173755686
